"DATE","GEOGRAPHY_CODE","SEX_NAME","PAY_NAME","ITEM_NAME","MEASURES_NAME","OBS_VALUE","OBS_STATUS","OBS_CONF"
"2012","E08000021","Full Time Workers","Hours worked - total","Annual percentage change - median","Value",0.1,"A","F"
"2012","E08000021","Full Time Workers","Hours worked - total","Annual percentage change - median","Confidence",,"Q","F"
"2012","E08000021","Part Time Workers","Annual pay - gross","Number of jobs","Value",27000,"A","F"
"2012","E08000021","Part Time Workers","Annual pay - gross","Number of jobs","Confidence",9.4,"A","F"
"2012","E08000021","Part Time Workers","Annual pay - gross","Median","Value",8599,"A","F"
"2012","E08000021","Part Time Workers","Annual pay - gross","Median","Confidence",13.0,"A","F"
"2012","E08000021","Part Time Workers","Annual pay - gross","Annual percentage change - median","Value",0.8,"A","F"
"2012","E08000021","Part Time Workers","Annual pay - gross","Annual percentage change - median","Confidence",,"Q","F"
"2012","E08000021","Part Time Workers","Hours worked - total","Number of jobs","Value",33000,"A","F"
"2012","E08000021","Part Time Workers","Hours worked - total","Number of jobs","Confidence",6.8,"A","F"
"2012","E08000021","Part Time Workers","Hours worked - total","Median","Value",18.4,"A","F"
"2012","E08000021","Part Time Workers","Hours worked - total","Median","Confidence",6.3,"A","F"
"2012","E08000021","Part Time Workers","Hours worked - total","Annual percentage change - median","Value",1.5,"A","F"
"2012","E08000021","Part Time Workers","Hours worked - total","Annual percentage change - median","Confidence",,"Q","F"
"2013","E08000021","Male Full Time Workers","Annual pay - gross","Number of jobs","Value",36000,"A","F"
"2013","E08000021","Male Full Time Workers","Annual pay - gross","Number of jobs","Confidence",7.6,"A","F"
"2013","E08000021","Male Full Time Workers","Annual pay - gross","Median","Value",26684,"A","F"
"2013","E08000021","Male Full Time Workers","Annual pay - gross","Median","Confidence",5.5,"A","F"
"2013","E08000021","Male Full Time Workers","Annual pay - gross","Annual percentage change - median","Value",6.1,"A","F"
"2013","E08000021","Male Full Time Workers","Annual pay - gross","Annual percentage change - median","Confidence",,"Q","F"
"2013","E08000021","Male Full Time Workers","Hours worked - total","Number of jobs","Value",42000,"A","F"
"2013","E08000021","Male Full Time Workers","Hours worked - total","Number of jobs","Confidence",6.5,"A","F"
"2013","E08000021","Male Full Time Workers","Hours worked - total","Median","Value",38.2,"A","F"
"2013","E08000021","Male Full Time Workers","Hours worked - total","Median","Confidence",1.3,"A","F"
"2013","E08000021","Male Full Time Workers","Hours worked - total","Annual percentage change - median","Value",0.9,"A","F"
"2013","E08000021","Male Full Time Workers","Hours worked - total","Annual percentage change - median","Confidence",,"Q","F"
"2013","E08000021","Male Part Time Workers","Annual pay - gross","Number of jobs","Value",6000,"A","F"
"2013","E08000021","Male Part Time Workers","Annual pay - gross","Number of jobs","Confidence",16.8,"A","F"
"2013","E08000021","Male Part Time Workers","Annual pay - gross","Median","Value",10641,"A","F"
"2013","E08000021","Male Part Time Workers","Annual pay - gross","Median","Confidence",15.0,"A","F"
"2013","E08000021","Male Part Time Workers","Annual pay - gross","Annual percentage change - median","Value",,"Q","F"
"2013","E08000021","Male Part Time Workers","Annual pay - gross","Annual percentage change - median","Confidence",,"Q","F"
"2013","E08000021","Male Part Time Workers","Hours worked - total","Number of jobs","Value",8000,"A","F"
"2013","E08000021","Male Part Time Workers","Hours worked - total","Number of jobs","Confidence",13.4,"A","F"
"2013","E08000021","Male Part Time Workers","Hours worked - total","Median","Value",19.8,"A","F"
"2013","E08000021","Male Part Time Workers","Hours worked - total","Median","Confidence",12.0,"A","F"
"2013","E08000021","Male Part Time Workers","Hours worked - total","Annual percentage change - median","Value",-9.5,"A","F"
"2013","E08000021","Male Part Time Workers","Hours worked - total","Annual percentage change - median","Confidence",,"Q","F"
"2013","E08000021","Female Full Time Workers","Annual pay - gross","Number of jobs","Value",25000,"A","F"
"2013","E08000021","Female Full Time Workers","Annual pay - gross","Number of jobs","Confidence",10.4,"A","F"
"2013","E08000021","Female Full Time Workers","Annual pay - gross","Median","Value",19966,"A","F"
"2013","E08000021","Female Full Time Workers","Annual pay - gross","Median","Confidence",9.8,"A","F"
"2013","E08000021","Female Full Time Workers","Annual pay - gross","Annual percentage change - median","Value",-3.6,"A","F"
"2013","E08000021","Female Full Time Workers","Annual pay - gross","Annual percentage change - median","Confidence",,"Q","F"
"2013","E08000021","Female Full Time Workers","Hours worked - total","Number of jobs","Value",28000,"A","F"
"2013","E08000021","Female Full Time Workers","Hours worked - total","Number of jobs","Confidence",7.5,"A","F"
"2013","E08000021","Female Full Time Workers","Hours worked - total","Median","Value",37.4,"A","F"
"2013","E08000021","Female Full Time Workers","Hours worked - total","Median","Confidence",0.3,"A","F"
"2013","E08000021","Female Full Time Workers","Hours worked - total","Annual percentage change - median","Value",1.2,"A","F"
"2013","E08000021","Female Full Time Workers","Hours worked - total","Annual percentage change - median","Confidence",,"Q","F"
"2013","E08000021","Female Part Time Workers","Annual pay - gross","Number of jobs","Value",18000,"A","F"
"2013","E08000021","Female Part Time Workers","Annual pay - gross","Number of jobs","Confidence",17.0,"A","F"
"2013","E08000021","Female Part Time Workers","Annual pay - gross","Median","Value",,"B","F"
"2013","E08000021","Female Part Time Workers","Annual pay - gross","Median","Confidence",,"B","F"
"2013","E08000021","Female Part Time Workers","Annual pay - gross","Annual percentage change - median","Value",,"Q","F"
"2013","E08000021","Female Part Time Workers","Annual pay - gross","Annual percentage change - median","Confidence",,"Q","F"
"2013","E08000021","Female Part Time Workers","Hours worked - total","Number of jobs","Value",20000,"A","F"
"2013","E08000021","Female Part Time Workers","Hours worked - total","Number of jobs","Confidence",8.6,"A","F"
"2013","E08000021","Female Part Time Workers","Hours worked - total","Median","Value",17.9,"A","F"
"2013","E08000021","Female Part Time Workers","Hours worked - total","Median","Confidence",4.9,"A","F"
"2013","E08000021","Female Part Time Workers","Hours worked - total","Annual percentage change - median","Value",3.3,"A","F"
"2013","E08000021","Female Part Time Workers","Hours worked - total","Annual percentage change - median","Confidence",,"Q","F"
"2013","E08000021","Male","Annual pay - gross","Number of jobs","Value",43000,"A","F"
"2013","E08000021","Male","Annual pay - gross","Number of jobs","Confidence",7.0,"A","F"
"2013","E08000021","Male","Annual pay - gross","Median","Value",24622,"A","F"
"2013","E08000021","Male","Annual pay - gross","Median","Confidence",6.1,"A","F"
"2013","E08000021","Male","Annual pay - gross","Annual percentage change - median","Value",7.0,"A","F"
"2013","E08000021","Male","Annual pay - gross","Annual percentage change - median","Confidence",,"Q","F"
"2013","E08000021","Male","Hours worked - total","Number of jobs","Value",51000,"A","F"
"2013","E08000021","Male","Hours worked - total","Number of jobs","Confidence",5.9,"A","F"
"2013","E08000021","Male","Hours worked - total","Median","Value",37.5,"A","F"
"2013","E08000021","Male","Hours worked - total","Median","Confidence",1.2,"A","F"
"2013","E08000021","Male","Hours worked - total","Annual percentage change - median","Value",0.0,"A","F"
"2013","E08000021","Male","Hours worked - total","Annual percentage change - median","Confidence",,"Q","F"
"2013","E08000021","Female","Annual pay - gross","Number of jobs","Value",43000,"A","F"
"2013","E08000021","Female","Annual pay - gross","Number of jobs","Confidence",9.3,"A","F"
"2013","E08000021","Female","Annual pay - gross","Median","Value",14796,"A","F"
"2013","E08000021","Female","Annual pay - gross","Median","Confidence",13.0,"A","F"
"2013","E08000021","Female","Annual pay - gross","Annual percentage change - median","Value",2.9,"A","F"
"2013","E08000021","Female","Annual pay - gross","Annual percentage change - median","Confidence",,"Q","F"
"2013","E08000021","Female","Hours worked - total","Number of jobs","Value",48000,"A","F"
"2013","E08000021","Female","Hours worked - total","Number of jobs","Confidence",5.6,"A","F"
"2013","E08000021","Female","Hours worked - total","Median","Value",35.0,"A","F"
"2013","E08000021","Female","Hours worked - total","Median","Confidence",3.5,"A","F"
"2013","E08000021","Female","Hours worked - total","Annual percentage change - median","Value",16.4,"A","F"
"2013","E08000021","Female","Hours worked - total","Annual percentage change - median","Confidence",,"Q","F"
"2013","E08000021","Total","Annual pay - gross","Number of jobs","Value",85000,"A","F"
"2013","E08000021","Total","Annual pay - gross","Number of jobs","Confidence",5.8,"A","F"
"2013","E08000021","Total","Annual pay - gross","Median","Value",19633,"A","F"
"2013","E08000021","Total","Annual pay - gross","Median","Confidence",6.9,"A","F"
"2013","E08000021","Total","Annual pay - gross","Annual percentage change - median","Value",5.7,"A","F"
"2013","E08000021","Total","Annual pay - gross","Annual percentage change - median","Confidence",,"Q","F"
"2013","E08000021","Total","Hours worked - total","Number of jobs","Value",98000,"A","F"
"2013","E08000021","Total","Hours worked - total","Number of jobs","Confidence",4.1,"A","F"
"2013","E08000021","Total","Hours worked - total","Median","Value",37.0,"A","F"
"2013","E08000021","Total","Hours worked - total","Median","Confidence",0.1,"A","F"
"2013","E08000021","Total","Hours worked - total","Annual percentage change - median","Value",0.3,"A","F"
"2013","E08000021","Total","Hours worked - total","Annual percentage change - median","Confidence",,"Q","F"
"2013","E08000021","Full Time Workers","Annual pay - gross","Number of jobs","Value",61000,"A","F"
"2013","E08000021","Full Time Workers","Annual pay - gross","Number of jobs","Confidence",6.2,"A","F"
"2013","E08000021","Full Time Workers","Annual pay - gross","Median","Value",24287,"A","F"
"2013","E08000021","Full Time Workers","Annual pay - gross","Median","Confidence",5.6,"A","F"
"2013","E08000021","Full Time Workers","Annual pay - gross","Annual percentage change - median","Value",4.1,"A","F"
"2013","E08000021","Full Time Workers","Annual pay - gross","Annual percentage change - median","Confidence",,"Q","F"
"2013","E08000021","Full Time Workers","Hours worked - total","Number of jobs","Value",70000,"A","F"
"2013","E08000021","Full Time Workers","Hours worked - total","Number of jobs","Confidence",4.9,"A","F"
"2013","E08000021","Full Time Workers","Hours worked - total","Median","Value",37.5,"A","F"
"2013","E08000021","Full Time Workers","Hours worked - total","Median","Confidence",0.3,"A","F"
"2013","E08000021","Full Time Workers","Hours worked - total","Annual percentage change - median","Value",0.0,"A","F"
"2013","E08000021","Full Time Workers","Hours worked - total","Annual percentage change - median","Confidence",,"Q","F"
"2013","E08000021","Part Time Workers","Annual pay - gross","Number of jobs","Value",24000,"A","F"
"2013","E08000021","Part Time Workers","Annual pay - gross","Number of jobs","Confidence",13.3,"A","F"
"2013","E08000021","Part Time Workers","Annual pay - gross","Median","Value",,"B","F"
"2013","E08000021","Part Time Workers","Annual pay - gross","Median","Confidence",,"B","F"
"2013","E08000021","Part Time Workers","Annual pay - gross","Annual percentage change - median","Value",,"Q","F"
"2013","E08000021","Part Time Workers","Annual pay - gross","Annual percentage change - median","Confidence",,"Q","F"
"2013","E08000021","Part Time Workers","Hours worked - total","Number of jobs","Value",28000,"A","F"
"2013","E08000021","Part Time Workers","Hours worked - total","Number of jobs","Confidence",7.2,"A","F"
"2013","E08000021","Part Time Workers","Hours worked - total","Median","Value",18.2,"A","F"
"2013","E08000021","Part Time Workers","Hours worked - total","Median","Confidence",5.9,"A","F"
"2013","E08000021","Part Time Workers","Hours worked - total","Annual percentage change - median","Value",-1.4,"A","F"
"2013","E08000021","Part Time Workers","Hours worked - total","Annual percentage change - median","Confidence",,"Q","F"
"2014","E08000021","Male Full Time Workers","Annual pay - gross","Number of jobs","Value",35000,"A","F"
"2014","E08000021","Male Full Time Workers","Annual pay - gross","Number of jobs","Confidence",8.5,"A","F"
"2014","E08000021","Male Full Time Workers","Annual pay - gross","Median","Value",27661,"A","F"
"2014","E08000021","Male Full Time Workers","Annual pay - gross","Median","Confidence",6.0,"A","F"
"2014","E08000021","Male Full Time Workers","Annual pay - gross","Annual percentage change - median","Value",3.7,"A","F"
"2014","E08000021","Male Full Time Workers","Annual pay - gross","Annual percentage change - median","Confidence",,"Q","F"
"2014","E08000021","Male Full Time Workers","Hours worked - total","Number of jobs","Value",41000,"A","F"
"2014","E08000021","Male Full Time Workers","Hours worked - total","Number of jobs","Confidence",6.8,"A","F"
"2014","E08000021","Male Full Time Workers","Hours worked - total","Median","Value",38.4,"A","F"
"2014","E08000021","Male Full Time Workers","Hours worked - total","Median","Confidence",1.3,"A","F"
"2014","E08000021","Male Full Time Workers","Hours worked - total","Annual percentage change - median","Value",0.7,"A","F"
"2014","E08000021","Male Full Time Workers","Hours worked - total","Annual percentage change - median","Confidence",,"Q","F"
"2014","E08000021","Male Part Time Workers","Annual pay - gross","Number of jobs","Value",9000,"A","F"
"2014","E08000021","Male Part Time Workers","Annual pay - gross","Number of jobs","Confidence",14.7,"A","F"
"2014","E08000021","Male Part Time Workers","Annual pay - gross","Median","Value",8511,"A","F"
"2014","E08000021","Male Part Time Workers","Annual pay - gross","Median","Confidence",20.0,"A","F"
"2014","E08000021","Male Part Time Workers","Annual pay - gross","Annual percentage change - median","Value",-20.0,"A","F"
"2014","E08000021","Male Part Time Workers","Annual pay - gross","Annual percentage change - median","Confidence",,"Q","F"
"2014","E08000021","Male Part Time Workers","Hours worked - total","Number of jobs","Value",10000,"A","F"
"2014","E08000021","Male Part Time Workers","Hours worked - total","Number of jobs","Confidence",12.1,"A","F"
"2014","E08000021","Male Part Time Workers","Hours worked - total","Median","Value",20.0,"A","F"
"2014","E08000021","Male Part Time Workers","Hours worked - total","Median","Confidence",15.0,"A","F"
"2014","E08000021","Male Part Time Workers","Hours worked - total","Annual percentage change - median","Value",1.1,"A","F"
"2014","E08000021","Male Part Time Workers","Hours worked - total","Annual percentage change - median","Confidence",,"Q","F"
"2014","E08000021","Female Full Time Workers","Annual pay - gross","Number of jobs","Value",25000,"A","F"
"2014","E08000021","Female Full Time Workers","Annual pay - gross","Number of jobs","Confidence",10.1,"A","F"
"2014","E08000021","Female Full Time Workers","Annual pay - gross","Median","Value",20522,"A","F"
"2014","E08000021","Female Full Time Workers","Annual pay - gross","Median","Confidence",9.5,"A","F"
"2014","E08000021","Female Full Time Workers","Annual pay - gross","Annual percentage change - median","Value",2.8,"A","F"
"2014","E08000021","Female Full Time Workers","Annual pay - gross","Annual percentage change - median","Confidence",,"Q","F"
"2014","E08000021","Female Full Time Workers","Hours worked - total","Number of jobs","Value",27000,"A","F"
"2014","E08000021","Female Full Time Workers","Hours worked - total","Number of jobs","Confidence",7.6,"A","F"
"2014","E08000021","Female Full Time Workers","Hours worked - total","Median","Value",37.0,"A","F"
"2014","E08000021","Female Full Time Workers","Hours worked - total","Median","Confidence",0.4,"A","F"
"2014","E08000021","Female Full Time Workers","Hours worked - total","Annual percentage change - median","Value",-1.2,"A","F"
"2014","E08000021","Female Full Time Workers","Hours worked - total","Annual percentage change - median","Confidence",,"Q","F"
"2014","E08000021","Female Part Time Workers","Annual pay - gross","Number of jobs","Value",18000,"A","F"
"2014","E08000021","Female Part Time Workers","Annual pay - gross","Number of jobs","Confidence",14.1,"A","F"
"2014","E08000021","Female Part Time Workers","Annual pay - gross","Median","Value",8193,"A","F"
"2014","E08000021","Female Part Time Workers","Annual pay - gross","Median","Confidence",17.0,"A","F"
"2014","E08000021","Female Part Time Workers","Annual pay - gross","Annual percentage change - median","Value",,"Q","F"
"2014","E08000021","Female Part Time Workers","Annual pay - gross","Annual percentage change - median","Confidence",,"Q","F"
"2014","E08000021","Female Part Time Workers","Hours worked - total","Number of jobs","Value",21000,"A","F"
"2014","E08000021","Female Part Time Workers","Hours worked - total","Number of jobs","Confidence",8.2,"A","F"
"2014","E08000021","Female Part Time Workers","Hours worked - total","Median","Value",17.5,"A","F"
"2014","E08000021","Female Part Time Workers","Hours worked - total","Median","Confidence",6.3,"A","F"
"2014","E08000021","Female Part Time Workers","Hours worked - total","Annual percentage change - median","Value",-2.4,"A","F"
"2014","E08000021","Female Part Time Workers","Hours worked - total","Annual percentage change - median","Confidence",,"Q","F"
"2014","E08000021","Male","Annual pay - gross","Number of jobs","Value",43000,"A","F"
"2014","E08000021","Male","Annual pay - gross","Number of jobs","Confidence",7.4,"A","F"
"2014","E08000021","Male","Annual pay - gross","Median","Value",24393,"A","F"
"2014","E08000021","Male","Annual pay - gross","Median","Confidence",6.8,"A","F"
"2014","E08000021","Male","Annual pay - gross","Annual percentage change - median","Value",-0.9,"A","F"
"2014","E08000021","Male","Annual pay - gross","Annual percentage change - median","Confidence",,"Q","F"
"2014","E08000021","Male","Hours worked - total","Number of jobs","Value",51000,"A","F"
"2014","E08000021","Male","Hours worked - total","Number of jobs","Confidence",5.9,"A","F"
"2014","E08000021","Male","Hours worked - total","Median","Value",37.5,"A","F"
"2014","E08000021","Male","Hours worked - total","Median","Confidence",0.6,"A","F"
"2014","E08000021","Male","Hours worked - total","Annual percentage change - median","Value",0.0,"A","F"
"2014","E08000021","Male","Hours worked - total","Annual percentage change - median","Confidence",,"Q","F"
"2014","E08000021","Female","Annual pay - gross","Number of jobs","Value",42000,"A","F"
"2014","E08000021","Female","Annual pay - gross","Number of jobs","Confidence",8.3,"A","F"
"2014","E08000021","Female","Annual pay - gross","Median","Value",15390,"A","F"
"2014","E08000021","Female","Annual pay - gross","Median","Confidence",11.0,"A","F"
"2014","E08000021","Female","Annual pay - gross","Annual percentage change - median","Value",4.0,"A","F"
"2014","E08000021","Female","Annual pay - gross","Annual percentage change - median","Confidence",,"Q","F"
"2014","E08000021","Female","Hours worked - total","Number of jobs","Value",48000,"A","F"
"2014","E08000021","Female","Hours worked - total","Number of jobs","Confidence",5.6,"A","F"
"2014","E08000021","Female","Hours worked - total","Median","Value",32.5,"A","F"
"2014","E08000021","Female","Hours worked - total","Median","Confidence",4.0,"A","F"
"2014","E08000021","Female","Hours worked - total","Annual percentage change - median","Value",-7.0,"A","F"
"2014","E08000021","Female","Hours worked - total","Annual percentage change - median","Confidence",,"Q","F"
"2014","E08000021","Total","Annual pay - gross","Number of jobs","Value",86000,"A","F"
"2014","E08000021","Total","Annual pay - gross","Number of jobs","Confidence",5.6,"A","F"
"2014","E08000021","Total","Annual pay - gross","Median","Value",19556,"A","F"
"2014","E08000021","Total","Annual pay - gross","Median","Confidence",6.6,"A","F"
"2014","E08000021","Total","Annual pay - gross","Annual percentage change - median","Value",-0.4,"A","F"
"2014","E08000021","Total","Annual pay - gross","Annual percentage change - median","Confidence",,"Q","F"
"2014","E08000021","Total","Hours worked - total","Number of jobs","Value",99000,"A","F"
"2014","E08000021","Total","Hours worked - total","Number of jobs","Confidence",4.1,"A","F"
"2014","E08000021","Total","Hours worked - total","Median","Value",36.9,"A","F"
"2014","E08000021","Total","Hours worked - total","Median","Confidence",1.3,"A","F"
"2014","E08000021","Total","Hours worked - total","Annual percentage change - median","Value",-0.4,"A","F"
"2014","E08000021","Total","Hours worked - total","Annual percentage change - median","Confidence",,"Q","F"
"2014","E08000021","Full Time Workers","Annual pay - gross","Number of jobs","Value",59000,"A","F"
"2014","E08000021","Full Time Workers","Annual pay - gross","Number of jobs","Confidence",6.5,"A","F"
"2014","E08000021","Full Time Workers","Annual pay - gross","Median","Value",25343,"A","F"
"2014","E08000021","Full Time Workers","Annual pay - gross","Median","Confidence",6.1,"A","F"
"2014","E08000021","Full Time Workers","Annual pay - gross","Annual percentage change - median","Value",4.3,"A","F"
"2014","E08000021","Full Time Workers","Annual pay - gross","Annual percentage change - median","Confidence",,"Q","F"
"2014","E08000021","Full Time Workers","Hours worked - total","Number of jobs","Value",68000,"A","F"
"2014","E08000021","Full Time Workers","Hours worked - total","Number of jobs","Confidence",5.1,"A","F"
"2014","E08000021","Full Time Workers","Hours worked - total","Median","Value",37.5,"A","F"
"2014","E08000021","Full Time Workers","Hours worked - total","Median","Confidence",0.1,"A","F"
"2014","E08000021","Full Time Workers","Hours worked - total","Annual percentage change - median","Value",0.0,"A","F"
"2014","E08000021","Full Time Workers","Hours worked - total","Annual percentage change - median","Confidence",,"Q","F"
"2014","E08000021","Part Time Workers","Annual pay - gross","Number of jobs","Value",26000,"A","F"
"2014","E08000021","Part Time Workers","Annual pay - gross","Number of jobs","Confidence",10.7,"A","F"
"2014","E08000021","Part Time Workers","Annual pay - gross","Median","Value",8352,"A","F"
"2014","E08000021","Part Time Workers","Annual pay - gross","Median","Confidence",13.0,"A","F"
"2014","E08000021","Part Time Workers","Annual pay - gross","Annual percentage change - median","Value",,"Q","F"
"2014","E08000021","Part Time Workers","Annual pay - gross","Annual percentage change - median","Confidence",,"Q","F"
"2014","E08000021","Part Time Workers","Hours worked - total","Number of jobs","Value",31000,"A","F"
"2014","E08000021","Part Time Workers","Hours worked - total","Number of jobs","Confidence",6.8,"A","F"
"2014","E08000021","Part Time Workers","Hours worked - total","Median","Value",18.1,"A","F"
"2014","E08000021","Part Time Workers","Hours worked - total","Median","Confidence",6.7,"A","F"
"2014","E08000021","Part Time Workers","Hours worked - total","Annual percentage change - median","Value",-0.3,"A","F"
"2014","E08000021","Part Time Workers","Hours worked - total","Annual percentage change - median","Confidence",,"Q","F"
"2015","E08000021","Male Full Time Workers","Annual pay - gross","Number of jobs","Value",37000,"A","F"
"2015","E08000021","Male Full Time Workers","Annual pay - gross","Number of jobs","Confidence",12.1,"A","F"
"2015","E08000021","Male Full Time Workers","Annual pay - gross","Median","Value",27614,"A","F"
"2015","E08000021","Male Full Time Workers","Annual pay - gross","Median","Confidence",12.0,"A","F"
"2015","E08000021","Male Full Time Workers","Annual pay - gross","Annual percentage change - median","Value",-0.2,"A","F"
"2015","E08000021","Male Full Time Workers","Annual pay - gross","Annual percentage change - median","Confidence",,"Q","F"
"2015","E08000021","Male Full Time Workers","Hours worked - total","Number of jobs","Value",43000,"A","F"
"2015","E08000021","Male Full Time Workers","Hours worked - total","Number of jobs","Confidence",6.7,"A","F"
"2015","E08000021","Male Full Time Workers","Hours worked - total","Median","Value",38.0,"A","F"
"2015","E08000021","Male Full Time Workers","Hours worked - total","Median","Confidence",1.1,"A","F"
"2015","E08000021","Male Full Time Workers","Hours worked - total","Annual percentage change - median","Value",-1.0,"A","F"
"2015","E08000021","Male Full Time Workers","Hours worked - total","Annual percentage change - median","Confidence",,"Q","F"
"2015","E08000021","Male Part Time Workers","Annual pay - gross","Number of jobs","Value",7000,"A","F"
"2015","E08000021","Male Part Time Workers","Annual pay - gross","Number of jobs","Confidence",16.3,"A","F"
"2015","E08000021","Male Part Time Workers","Annual pay - gross","Median","Value",8086,"A","F"
"2015","E08000021","Male Part Time Workers","Annual pay - gross","Median","Confidence",14.0,"A","F"
"2015","E08000021","Male Part Time Workers","Annual pay - gross","Annual percentage change - median","Value",-5.0,"A","F"
"2015","E08000021","Male Part Time Workers","Annual pay - gross","Annual percentage change - median","Confidence",,"Q","F"
"2015","E08000021","Male Part Time Workers","Hours worked - total","Number of jobs","Value",10000,"A","F"
"2015","E08000021","Male Part Time Workers","Hours worked - total","Number of jobs","Confidence",12.8,"A","F"
"2015","E08000021","Male Part Time Workers","Hours worked - total","Median","Value",21.5,"A","F"
"2015","E08000021","Male Part Time Workers","Hours worked - total","Median","Confidence",8.9,"A","F"
"2015","E08000021","Male Part Time Workers","Hours worked - total","Annual percentage change - median","Value",7.4,"A","F"
"2015","E08000021","Male Part Time Workers","Hours worked - total","Annual percentage change - median","Confidence",,"Q","F"
"2015","E08000021","Female Full Time Workers","Annual pay - gross","Number of jobs","Value",22000,"A","F"
"2015","E08000021","Female Full Time Workers","Annual pay - gross","Number of jobs","Confidence",15.2,"A","F"
"2015","E08000021","Female Full Time Workers","Annual pay - gross","Median","Value",22879,"A","F"
"2015","E08000021","Female Full Time Workers","Annual pay - gross","Median","Confidence",20.0,"A","F"
"2015","E08000021","Female Full Time Workers","Annual pay - gross","Annual percentage change - median","Value",11.5,"A","F"
"2015","E08000021","Female Full Time Workers","Annual pay - gross","Annual percentage change - median","Confidence",,"Q","F"
"2015","E08000021","Female Full Time Workers","Hours worked - total","Number of jobs","Value",26000,"A","F"
"2015","E08000021","Female Full Time Workers","Hours worked - total","Number of jobs","Confidence",8.1,"A","F"
"2015","E08000021","Female Full Time Workers","Hours worked - total","Median","Value",37.0,"A","F"
"2015","E08000021","Female Full Time Workers","Hours worked - total","Median","Confidence",0.4,"A","F"
"2015","E08000021","Female Full Time Workers","Hours worked - total","Annual percentage change - median","Value",0.0,"A","F"
"2015","E08000021","Female Full Time Workers","Hours worked - total","Annual percentage change - median","Confidence",,"Q","F"
"2015","E08000021","Female Part Time Workers","Annual pay - gross","Number of jobs","Value",16000,"A","F"
"2015","E08000021","Female Part Time Workers","Annual pay - gross","Number of jobs","Confidence",10.8,"A","F"
"2015","E08000021","Female Part Time Workers","Annual pay - gross","Median","Value",7996,"A","F"
"2015","E08000021","Female Part Time Workers","Annual pay - gross","Median","Confidence",15.0,"A","F"
"2015","E08000021","Female Part Time Workers","Annual pay - gross","Annual percentage change - median","Value",-2.4,"A","F"
"2015","E08000021","Female Part Time Workers","Annual pay - gross","Annual percentage change - median","Confidence",,"Q","F"
"2015","E08000021","Female Part Time Workers","Hours worked - total","Number of jobs","Value",21000,"A","F"
"2015","E08000021","Female Part Time Workers","Hours worked - total","Number of jobs","Confidence",8.3,"A","F"
"2015","E08000021","Female Part Time Workers","Hours worked - total","Median","Value",18.5,"A","F"
"2015","E08000021","Female Part Time Workers","Hours worked - total","Median","Confidence",5.5,"A","F"
"2015","E08000021","Female Part Time Workers","Hours worked - total","Annual percentage change - median","Value",5.5,"A","F"
"2015","E08000021","Female Part Time Workers","Hours worked - total","Annual percentage change - median","Confidence",,"Q","F"
"2015","E08000021","Male","Annual pay - gross","Number of jobs","Value",44000,"A","F"
"2015","E08000021","Male","Annual pay - gross","Number of jobs","Confidence",10.5,"A","F"
"2015","E08000021","Male","Annual pay - gross","Median","Value",25728,"A","F"
"2015","E08000021","Male","Annual pay - gross","Median","Confidence",11.0,"A","F"
"2015","E08000021","Male","Annual pay - gross","Annual percentage change - median","Value",5.5,"A","F"
"2015","E08000021","Male","Annual pay - gross","Annual percentage change - median","Confidence",,"Q","F"
"2015","E08000021","Male","Hours worked - total","Number of jobs","Value",52000,"A","F"
"2015","E08000021","Male","Hours worked - total","Number of jobs","Confidence",5.9,"A","F"
"2015","E08000021","Male","Hours worked - total","Median","Value",37.5,"A","F"
"2015","E08000021","Male","Hours worked - total","Median","Confidence",0.8,"A","F"
"2015","E08000021","Male","Hours worked - total","Annual percentage change - median","Value",0.0,"A","F"
"2015","E08000021","Male","Hours worked - total","Annual percentage change - median","Confidence",,"Q","F"
"2015","E08000021","Female","Annual pay - gross","Number of jobs","Value",38000,"A","F"
"2015","E08000021","Female","Annual pay - gross","Number of jobs","Confidence",9.8,"A","F"
"2015","E08000021","Female","Annual pay - gross","Median","Value",16152,"A","F"
"2015","E08000021","Female","Annual pay - gross","Median","Confidence",15.0,"A","F"
"2015","E08000021","Female","Annual pay - gross","Annual percentage change - median","Value",4.9,"A","F"
"2015","E08000021","Female","Annual pay - gross","Annual percentage change - median","Confidence",,"Q","F"
"2015","E08000021","Female","Hours worked - total","Number of jobs","Value",47000,"A","F"
"2015","E08000021","Female","Hours worked - total","Number of jobs","Confidence",5.8,"A","F"
"2015","E08000021","Female","Hours worked - total","Median","Value",32.5,"A","F"
"2015","E08000021","Female","Hours worked - total","Median","Confidence",4.7,"A","F"
"2015","E08000021","Female","Hours worked - total","Annual percentage change - median","Value",-0.1,"A","F"
"2015","E08000021","Female","Hours worked - total","Annual percentage change - median","Confidence",,"Q","F"
"2015","E08000021","Total","Annual pay - gross","Number of jobs","Value",81000,"A","F"
"2015","E08000021","Total","Annual pay - gross","Number of jobs","Confidence",7.2,"A","F"
"2015","E08000021","Total","Annual pay - gross","Median","Value",21165,"A","F"
"2015","E08000021","Total","Annual pay - gross","Median","Confidence",11.0,"A","F"
"2015","E08000021","Total","Annual pay - gross","Annual percentage change - median","Value",8.2,"A","F"
"2015","E08000021","Total","Annual pay - gross","Annual percentage change - median","Confidence",,"Q","F"
"2015","E08000021","Total","Hours worked - total","Number of jobs","Value",99000,"A","F"
"2015","E08000021","Total","Hours worked - total","Number of jobs","Confidence",4.2,"A","F"
