time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,version,priority_area_flag,education_investment_area_flag,school_type,gender,no_schools,t_rwm_eligible_pupils,t_rwm_met_expected_standard,t_rwm_met_higher_standard,t_read_eligible_pupils,t_read_met_expected_standard,t_read_met_higher_standard,t_read_not_achieved_expected_standard,t_read_working_below_assessment,t_read_absent,t_read_unable_to_access_or_just_arrived,t_read_unable_to_access,t_read_avg_scaled_score_eligible_pupils,t_read_sum_scaled_scores,t_gps_eligible_pupils,t_gps_met_expected_standard,t_gps_met_higher_standard,t_gps_not_achieved_expected_standard,t_gps_working_below_assessment,t_gps_absent,t_gps_unable_to_access_or_just_arrived,t_gps_unable_to_access,t_gps_avg_scaled_score_eligible_pupils,t_gps_sum_scaled_scores,t_mat_eligible_pupils,t_mat_met_expected_standard,t_mat_met_higher_standard,t_mat_not_achieved_expected_standard,t_mat_working_below_assessment,t_mat_absent,t_mat_unable_to_access_or_just_arrived,t_mat_unable_to_access,t_mat_avg_scaled_score_eligible_pupils,t_mat_sum_scaled_scores,t_writta_eligible_pupils,t_writta_met_expected_standard,t_writta_met_higher_standard,t_writta_working_towards_expected_standard,t_writta_pre_key_stage_standard_6,t_writta_pre_key_stage_standard_5,t_writta_pre_key_stage_standard_4,t_writta_pre_key_stage_standard_3,t_writta_pre_key_stage_standard_2,t_writta_pre_key_stage_standard_1,t_writta_growing_development_of_expected_standard,t_writta_early_development_of_expected_standard,t_writta_foundations_of_expected_standard,t_writta_engagement_model_or_below_pre_key_stage_standards,t_writta_below_interim_pre_key_stage_standards,t_writta_absent,t_writta_disapplied,t_scita_eligible_pupils,t_scita_met_expected_standard,t_scita_not_met_expected_standard,t_scita_absent,t_scita_disapplied,pt_rwm_met_expected_standard,pt_rwm_met_higher_standard,pt_read_met_expected_standard,pt_read_met_higher_standard,pt_read_not_achieved_expected_standard,pt_read_working_below_assessment,pt_read_absent,pt_read_unable_to_access_or_just_arrived,pt_read_unable_to_access,avg_read_scaled_score,pt_gps_met_expected_standard,pt_gps_met_higher_standard,pt_gps_not_achieved_expected_standard,pt_gps_working_below_assessment,pt_gps_absent,pt_gps_unable_to_access_or_just_arrived,pt_gps_unable_to_access,avg_gps_scaled_score,pt_mat_met_expected_standard,pt_mat_met_higher_standard,pt_mat_not_achieved_expected_standard,pt_mat_working_below_assessment,pt_mat_absent,pt_mat_unable_to_access_or_just_arrived,pt_mat_unable_to_access,avg_mat_scaled_score,pt_writta_met_expected_standard,pt_writta_met_higher_standard,pt_writta_working_towards_expected_standard,pt_writta_pre_key_stage_standard_6,pt_writta_pre_key_stage_standard_5,pt_writta_pre_key_stage_standard_4,pt_writta_pre_key_stage_standard_3,pt_writta_pre_key_stage_standard_2,pt_writta_pre_key_stage_standard_1,pt_writta_growing_development_of_expected_standard,pt_writta_early_development_of_expected_standard,pt_writta_foundations_of_expected_standard,pt_writta_engagement_model_or_below_pre_key_stage_standards,pt_writta_below_interim_pre_key_stage_standards,pt_writta_absent,pt_writta_disapplied,pt_scita_met_expected_standard,pt_scita_not_met_expected_standard,pt_scita_absent,pt_scita_disapplied
202122,Academic year,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,Final,1,1,State-funded schools,Boys,118,2837,1429,134,2838,1859,549,749,182,24,24,z,2599,267783,2838,1773,577,840,173,30,22,z,2610,269187,2838,1911,607,714,162,32,19,z,2618,270662,2838,1690,233,874,78,55,34,35,11,16,z,z,z,21,z,14,z,2838,2042,770,16,0,50,5,66,19,26,6,1,1,z,103,62,20,30,6,1,1,z,103,67,21,25,6,1,1,z,103,60,8,31,3,2,1,1,0,1,z,z,z,1,z,0,z,72,27,1,0
202122,Academic year,Local authority,E92000001,England,E12000007,London,305,E09000006,Bromley,Final,0,0,State-funded schools,Girls,72,1962,1394,289,1962,1671,795,243,42,4,2,z,1912,205415,1963,1594,802,317,43,8,1,z,1911,205525,1963,1515,557,399,41,6,2,z,1910,200663,1963,1611,490,296,21,9,5,2,4,0,z,z,z,12,z,2,z,1963,1678,281,3,0,71,15,85,41,12,2,0,0,z,107,81,41,16,2,0,0,z,108,77,28,20,2,0,0,z,105,82,25,15,1,0,0,0,0,0,z,z,z,1,z,0,z,85,14,0,0
202122,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,E06000010,"Kingston upon Hull, City of",Final,0,0,State-funded schools,Girls,76,1607,975,117,1608,1260,487,309,27,10,2,z,1560,164086,1608,1198,418,372,29,8,1,z,1569,164077,1608,1068,263,504,24,10,2,z,1562,159833,1607,1262,273,287,16,13,5,6,5,5,z,z,z,5,z,1,z,1607,1313,291,1,0,61,7,78,30,19,2,1,0,z,105,75,26,23,2,0,0,z,105,66,16,31,1,1,0,z,102,79,17,18,1,1,0,0,0,0,z,z,z,0,z,0,z,82,18,0,0
202122,Academic year,Local authority,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,Final,0,0,State-funded schools,Girls,198,2802,1707,179,2803,2232,912,510,44,12,5,z,2739,289774,2802,2133,760,604,46,15,4,z,2733,287498,2802,1917,455,822,43,16,4,z,2727,279677,2803,2151,412,563,24,27,6,8,3,4,z,z,z,4,z,9,z,2803,2292,499,8,0,61,6,80,33,18,2,0,0,z,106,76,27,22,2,1,0,z,105,68,16,29,2,1,0,z,103,77,15,20,1,1,0,0,0,0,z,z,z,0,z,0,z,82,18,0,0
202122,Academic year,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Final,0,0,State-funded schools,Boys,108,2581,1419,142,2582,1774,598,626,159,13,9,z,2385,247423,2580,1680,651,720,153,19,8,z,2399,249437,2582,1831,606,584,144,16,7,z,2403,250038,2581,1619,224,713,107,61,20,18,10,10,z,z,z,5,z,6,z,2580,1973,588,7,0,55,6,69,23,24,6,1,0,z,104,65,25,28,6,1,0,z,104,71,23,23,6,1,0,z,104,63,9,28,4,2,1,1,0,0,z,z,z,0,z,0,z,76,23,0,0
202122,Academic year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,Final,0,0,State-funded schools,Girls,48,1439,851,81,1439,1129,440,246,56,6,2,z,1373,145174,1438,1067,408,307,59,3,2,z,1373,144565,1439,974,245,404,54,6,1,z,1375,141198,1439,1025,134,304,46,24,14,9,2,4,z,z,z,7,z,2,z,1439,1095,339,3,0,59,6,78,31,17,4,0,0,z,106,74,28,21,4,0,0,z,105,68,17,28,4,0,0,z,103,71,9,21,3,2,1,1,0,0,z,z,z,0,z,0,z,76,24,0,0
202122,Academic year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,Final,1,1,State-funded schools,Girls,79,1874,1148,157,1876,1411,532,409,43,8,5,z,1815,190410,1878,1412,589,410,43,8,5,z,1821,192267,1878,1291,329,532,40,10,5,z,1816,186447,1876,1415,313,379,31,28,5,5,2,6,z,z,z,4,z,0,z,1876,1506,368,1,0,61,8,75,28,22,2,0,0,z,105,75,31,22,2,0,0,z,106,69,18,28,2,1,0,z,103,75,17,20,2,1,0,0,0,0,z,z,z,0,z,0,z,80,20,0,0
202122,Academic year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,Final,0,1,State-funded schools,Boys,61,1601,885,81,1603,1102,360,419,73,2,7,z,1519,156860,1597,1098,384,419,71,3,6,z,1497,155626,1606,1161,345,365,68,6,6,z,1521,158171,1604,1034,141,422,61,29,20,7,10,7,z,z,z,9,z,4,z,1604,1243,355,5,0,55,5,69,22,26,5,0,0,z,103,69,24,26,4,0,0,z,104,72,21,23,4,0,0,z,104,64,9,26,4,2,1,0,1,0,z,z,z,1,z,0,z,77,22,0,0
202122,Academic year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Final,0,1,State-funded schools,Girls,274,4171,2476,283,4178,3188,1214,859,94,28,9,z,4036,423409,4178,3088,1125,958,97,25,10,z,4045,424563,4177,2813,648,1228,100,26,10,z,4024,411997,4172,3056,570,889,116,42,20,11,9,5,z,z,z,7,z,13,z,4171,3264,889,14,0,59,7,76,29,21,2,1,0,z,105,74,27,23,2,1,0,z,105,67,16,29,2,1,0,z,102,73,14,21,3,1,0,0,0,0,z,z,z,0,z,0,z,78,21,0,0
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,Final,0,1,State-funded schools,Girls,40,1667,1116,129,1673,1389,613,249,29,3,3,z,1635,174188,1674,1377,643,261,29,4,3,z,1636,175519,1670,1270,358,366,27,4,3,z,1630,169311,1670,1262,248,337,23,14,10,7,1,1,z,z,z,13,z,2,z,1670,1377,290,3,0,67,8,83,37,15,2,0,0,z,107,82,38,16,2,0,0,z,107,76,21,22,2,0,0,z,104,76,15,20,1,1,1,0,0,0,z,z,z,1,z,0,z,82,17,0,0
202122,Academic year,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,Final,0,0,State-funded schools,Boys,47,890,532,45,891,675,217,177,37,1,1,z,848,88479,890,643,218,207,38,2,0,z,850,88977,890,682,240,169,36,3,0,z,846,88885,891,595,67,245,17,6,6,6,7,1,z,z,z,6,z,1,z,891,685,204,1,0,60,5,76,24,20,4,0,0,z,104,72,24,23,4,0,0,z,105,77,27,19,4,0,0,z,105,67,8,27,2,1,1,1,1,0,z,z,z,1,z,0,z,77,23,0,0
202122,Academic year,Local authority,E92000001,England,E12000007,London,207,E09000020,Kensington and Chelsea,Final,0,0,State-funded schools,Boys,27,486,322,60,489,374,162,91,15,2,7,z,464,49163,489,395,201,70,16,1,7,z,465,50222,487,400,188,63,15,2,7,z,460,49174,488,358,83,102,6,8,1,4,2,1,z,z,z,2,z,4,z,488,411,73,4,0,66,12,76,33,19,3,0,1,z,106,81,41,14,3,0,1,z,108,82,39,13,3,0,1,z,107,73,17,21,1,2,0,1,0,0,z,z,z,0,z,1,z,84,15,1,0
202122,Academic year,Local authority,E92000001,England,E12000007,London,206,E09000019,Islington,Final,0,0,State-funded schools,Boys,49,966,572,82,966,697,257,200,61,4,4,z,895,93869,964,671,277,223,62,5,3,z,894,94076,966,702,271,199,60,3,2,z,900,94413,966,639,143,235,29,21,8,4,3,21,z,z,z,3,z,3,z,966,743,220,3,0,59,8,72,27,21,6,0,0,z,105,70,29,23,6,1,0,z,105,73,28,21,6,0,0,z,105,66,15,24,3,2,1,0,0,2,z,z,z,0,z,0,z,77,23,0,0
202122,Academic year,Local authority,E92000001,England,E12000007,London,304,E09000005,Brent,Final,0,0,State-funded schools,Girls,57,1742,1196,156,1744,1446,607,233,61,1,3,z,1679,178636,1743,1453,686,225,57,5,3,z,1678,180753,1744,1361,420,326,51,3,3,z,1686,176384,1742,1366,264,275,37,25,13,6,3,5,z,z,z,6,z,1,z,1742,1470,266,1,0,69,9,83,35,13,3,0,0,z,106,83,39,13,3,0,0,z,108,78,24,19,3,0,0,z,105,78,15,16,2,1,1,0,0,0,z,z,z,0,z,0,z,84,15,0,0
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,Final,0,0,State-funded schools,Girls,416,8334,5226,847,8360,6611,2703,1506,185,41,17,z,8104,857011,8358,6382,2585,1736,179,47,14,z,8116,858086,8336,5827,1631,2254,187,55,13,z,8063,832011,8358,6499,1643,1556,100,73,25,18,24,6,z,z,z,20,z,18,z,8358,6857,1460,22,0,63,10,79,32,18,2,0,0,z,106,76,31,21,2,1,0,z,106,70,20,27,2,1,0,z,103,78,20,19,1,1,0,0,0,0,z,z,z,0,z,0,z,82,17,0,0
202122,Academic year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,Final,0,1,State-funded schools,Girls,44,846,551,65,846,689,281,119,33,5,0,z,808,85934,846,678,234,130,31,7,0,z,808,85677,846,630,147,180,32,4,0,z,808,83779,846,647,142,157,14,13,2,3,3,3,z,z,z,4,z,0,z,846,682,164,0,0,65,8,81,33,14,4,1,0,z,106,80,28,15,4,1,0,z,106,74,17,21,4,0,0,z,104,76,17,19,2,2,0,0,0,0,z,z,z,0,z,0,z,81,19,0,0
202122,Academic year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,Final,0,0,State-funded schools,Boys,66,1842,982,90,1845,1218,355,550,66,8,3,z,1758,180422,1842,1150,323,615,66,9,2,z,1762,180444,1843,1279,365,487,62,11,4,z,1760,181955,1844,1199,150,512,45,19,12,10,6,7,z,z,z,8,z,1,z,1844,1416,402,1,0,53,5,66,19,30,4,0,0,z,103,62,18,33,4,0,0,z,102,69,20,26,3,1,0,z,103,65,8,28,2,1,1,1,0,0,z,z,z,0,z,0,z,77,22,0,0
202122,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,E06000014,York,Final,0,0,State-funded schools,Girls,49,980,662,116,980,819,396,128,25,1,7,z,945,101509,981,752,309,197,22,3,7,z,949,100642,981,726,233,226,20,2,7,z,949,98754,981,779,189,152,24,5,3,2,3,2,z,z,z,3,z,4,z,981,842,130,5,0,68,12,84,40,13,3,0,1,z,107,77,31,20,2,0,1,z,106,74,24,23,2,0,1,z,104,79,19,15,2,1,0,0,0,0,z,z,z,0,z,0,z,86,13,1,0
202122,Academic year,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,Final,0,0,State-funded schools,Boys,32,766,402,30,766,534,164,190,33,3,6,z,722,74745,766,492,138,232,33,4,5,z,723,74249,766,550,179,171,20,20,5,z,718,74661,766,466,56,198,51,22,7,3,4,3,z,z,z,4,z,5,z,766,573,185,5,0,52,4,70,21,25,4,0,1,z,104,64,18,30,4,1,1,z,103,72,23,22,3,3,1,z,104,61,7,26,7,3,1,0,1,0,z,z,z,1,z,1,z,75,24,1,0
202122,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,E06000010,"Kingston upon Hull, City of",Final,0,0,State-funded schools,Boys,76,1744,973,109,1745,1200,354,461,62,17,5,z,1645,169527,1747,1127,364,530,75,11,4,z,1655,170502,1746,1225,364,443,62,13,3,z,1657,171284,1747,1141,197,464,41,33,19,17,6,11,z,z,z,9,z,2,z,1747,1316,425,2,0,56,6,69,20,26,4,1,0,z,103,65,21,30,4,1,0,z,103,70,21,25,4,1,0,z,103,65,11,27,2,2,1,1,0,1,z,z,z,1,z,0,z,75,24,0,0
202122,Academic year,Local authority,E92000001,England,E12000007,London,204,E09000012,Hackney,Final,0,0,State-funded schools,Boys,59,1330,867,130,1330,1002,356,272,56,0,0,z,1266,132413,1330,986,390,286,57,1,0,z,1272,133914,1330,1019,370,252,54,5,0,z,1268,133277,1330,974,222,283,31,12,5,6,7,4,z,z,z,8,z,0,z,1330,1079,251,0,0,65,10,75,27,20,4,0,0,z,105,74,29,22,4,0,0,z,105,77,28,19,4,0,0,z,105,73,17,21,2,1,0,0,1,0,z,z,z,1,z,0,z,81,19,0,0
202122,Academic year,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,Final,0,1,State-funded schools,Boys,75,1604,863,55,1611,1162,342,359,74,13,3,z,1517,157564,1609,1112,384,411,72,11,3,z,1523,158688,1604,1157,353,354,69,20,4,z,1509,157033,1611,980,97,481,66,34,12,6,6,4,z,z,z,7,z,4,z,1610,1242,353,4,0,54,3,72,21,22,5,1,0,z,104,69,24,26,4,1,0,z,104,72,22,22,4,1,0,z,104,61,6,30,4,2,1,0,0,0,z,z,z,0,z,0,z,77,22,0,0
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,Final,0,1,State-funded schools,Boys,62,1606,790,54,1608,1009,273,508,81,3,7,z,1505,153492,1608,1000,350,514,82,6,6,z,1513,155878,1608,1094,323,424,77,6,7,z,1512,155980,1606,922,85,479,82,48,27,7,20,6,z,z,z,11,z,4,z,1607,1122,479,6,0,49,3,63,17,32,5,0,0,z,102,62,22,32,5,0,0,z,103,68,20,26,5,0,0,z,103,57,5,30,5,3,2,0,1,0,z,z,z,1,z,0,z,70,30,0,0
202122,Academic year,Local authority,E92000001,England,E12000007,London,206,E09000019,Islington,Final,0,0,State-funded schools,Girls,50,938,633,127,940,778,343,123,30,3,6,z,898,95951,940,726,321,175,30,3,6,z,901,96050,940,675,232,223,33,5,4,z,895,93182,938,739,216,148,16,13,2,5,3,7,z,z,z,5,z,0,z,938,766,172,0,0,67,14,83,36,13,3,0,1,z,107,77,34,19,3,0,1,z,107,72,25,24,4,1,0,z,104,79,23,16,2,1,0,1,0,1,z,z,z,1,z,0,z,82,18,0,0
202122,Academic year,Local authority,E92000001,England,E12000007,London,312,E09000017,Hillingdon,Final,0,0,State-funded schools,Boys,61,2050,1162,142,2052,1447,513,477,123,0,5,z,1921,200007,2050,1510,707,416,119,1,4,z,1926,204853,2052,1575,628,353,116,4,4,z,1924,203305,2050,1348,220,557,31,30,14,5,9,7,z,z,z,41,z,1,z,2050,1591,450,2,0,57,7,71,25,23,6,0,0,z,104,74,34,20,6,0,0,z,106,77,31,17,6,0,0,z,106,66,11,27,2,1,1,0,0,0,z,z,z,2,z,0,z,78,22,0,0
202122,Academic year,Local authority,E92000001,England,E12000007,London,314,E09000021,Kingston upon Thames,Final,0,0,State-funded schools,Girls,34,967,670,134,967,818,386,123,26,0,0,z,941,100993,967,805,433,138,24,0,0,z,942,102124,967,747,297,194,25,1,0,z,940,99025,967,782,205,153,10,6,4,2,4,3,z,z,z,3,z,0,z,967,823,143,1,0,69,14,85,40,13,3,0,0,z,107,83,45,14,2,0,0,z,108,77,31,20,3,0,0,z,105,81,21,16,1,1,0,0,0,0,z,z,z,0,z,0,z,85,15,0,0
202122,Academic year,Local authority,E92000001,England,E12000007,London,319,E09000029,Sutton,Final,0,0,State-funded schools,Boys,37,1359,853,177,1363,1035,423,254,63,9,2,z,1283,135260,1363,1038,535,251,62,10,2,z,1285,137925,1360,1082,534,212,57,8,1,z,1290,137971,1362,938,247,315,33,17,10,14,12,14,z,z,z,7,z,2,z,1362,1099,261,2,0,63,13,76,31,19,5,1,0,z,105,76,39,18,5,1,0,z,107,80,39,16,4,1,0,z,107,69,18,23,2,1,1,1,1,1,z,z,z,1,z,0,z,81,19,0,0
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,Final,1,1,State-funded schools,Boys,90,2490,1296,106,2492,1667,486,670,140,8,7,z,2323,239404,2492,1687,604,646,139,12,8,z,2332,242689,2491,1724,541,618,128,13,8,z,2333,241933,2493,1524,175,730,76,73,21,14,19,9,z,z,z,11,z,15,z,2493,1826,653,13,0,52,4,67,20,27,6,0,0,z,103,68,24,26,6,0,0,z,104,69,22,25,5,1,0,z,104,61,7,29,3,3,1,1,1,0,z,z,z,0,z,1,z,73,26,1,0
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,Final,0,0,State-funded schools,Girls,138,3131,1934,244,3132,2478,1013,582,49,16,7,z,3052,322203,3112,2299,838,740,50,16,7,z,3038,318694,3131,2120,555,932,52,20,7,z,3044,312295,3133,2411,440,609,45,16,8,4,10,8,z,z,z,10,z,8,z,3133,2655,466,8,0,62,8,79,32,19,2,1,0,z,106,74,27,24,2,1,0,z,105,68,18,30,2,1,0,z,103,77,14,19,1,1,0,0,0,0,z,z,z,0,z,0,z,85,15,0,0
202122,Academic year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,Final,0,1,State-funded schools,Girls,61,1462,898,99,1466,1156,463,265,35,6,4,z,1418,149748,1460,1124,421,293,34,5,4,z,1392,146879,1465,1005,230,413,36,7,4,z,1417,145317,1463,1121,215,289,18,14,4,3,4,0,z,z,z,5,z,2,z,1463,1174,283,3,0,61,7,79,32,18,2,0,0,z,106,77,29,20,2,0,0,z,106,69,16,28,2,0,0,z,103,77,15,20,1,1,0,0,0,0,z,z,z,0,z,0,z,80,19,0,0
202122,Academic year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,Final,0,0,State-funded schools,Boys,129,2213,1242,108,2218,1625,521,497,79,10,7,z,2113,220134,2216,1582,552,539,74,15,6,z,2121,221549,2215,1659,572,470,69,11,6,z,2117,221364,2216,1431,164,612,92,31,13,8,12,5,z,z,z,3,z,8,z,2216,1764,444,7,0,56,5,73,23,22,4,0,0,z,104,71,25,24,3,1,0,z,104,75,26,21,3,0,0,z,105,65,7,28,4,1,1,0,1,0,z,z,z,0,z,0,z,80,20,0,0
202122,Academic year,Local authority,E92000001,England,E12000007,London,208,E09000022,Lambeth,Final,0,0,State-funded schools,Boys,63,1457,846,117,1462,1086,363,313,54,2,7,z,1392,145260,1465,1078,434,324,51,5,7,z,1401,147512,1463,1114,424,281,53,8,7,z,1391,146387,1462,993,178,383,24,19,7,6,9,6,z,z,z,7,z,2,z,1462,1148,305,3,0,58,8,74,25,21,4,0,0,z,104,74,30,22,3,0,0,z,105,76,29,19,4,1,0,z,105,68,12,26,2,1,0,0,1,0,z,z,z,0,z,0,z,79,21,0,0
202122,Academic year,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Final,0,0,State-funded schools,Girls,106,2450,1497,194,2451,1925,828,446,58,19,2,z,2367,250588,2452,1812,717,559,58,19,4,z,2371,249574,2451,1659,462,703,63,22,4,z,2354,242051,2450,1857,337,479,51,25,10,5,2,5,z,z,z,5,z,6,z,2451,1972,467,7,0,61,8,79,34,18,2,1,0,z,106,74,29,23,2,1,0,z,105,68,19,29,3,1,0,z,103,76,14,20,2,1,0,0,0,0,z,z,z,0,z,0,z,80,19,0,0
202122,Academic year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,Final,0,0,State-funded schools,Boys,17,218,123,10,218,156,48,57,5,0,0,z,212,22011,218,152,57,60,6,0,0,z,212,22169,218,167,57,47,4,0,0,z,214,22392,218,137,18,63,11,2,1,2,2,0,z,z,z,0,z,0,z,218,176,42,0,0,56,5,72,22,26,2,0,0,z,104,70,26,28,3,0,0,z,105,77,26,22,2,0,0,z,105,63,8,29,5,1,0,1,1,0,z,z,z,0,z,0,z,81,19,0,0
202122,Academic year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Final,0,1,State-funded schools,Boys,275,4345,2199,173,4349,2875,796,1272,165,26,11,z,4123,422611,4350,2811,902,1330,162,36,11,z,4139,426558,4351,3050,880,1111,153,29,8,z,4145,428558,4347,2563,305,1334,197,112,49,22,27,9,z,z,z,15,z,12,z,4347,3252,1074,13,0,51,4,66,18,29,4,1,0,z,103,65,21,31,4,1,0,z,103,70,20,26,4,1,0,z,103,59,7,31,5,3,1,1,1,0,z,z,z,0,z,0,z,75,25,0,0
202122,Academic year,Local authority,E92000001,England,E12000007,London,316,E09000025,Newham,Final,0,0,State-funded schools,Boys,68,2365,1545,254,2366,1799,709,438,109,9,11,z,2231,234916,2365,1836,943,400,107,11,11,z,2235,240114,2367,1867,841,377,101,12,10,z,2241,238523,2366,1691,388,495,52,42,20,12,13,12,z,z,z,21,z,4,z,2366,1870,487,5,0,65,11,76,30,19,5,0,0,z,105,78,40,17,5,0,0,z,107,79,36,16,4,1,0,z,106,71,16,21,2,2,1,1,1,1,z,z,z,1,z,0,z,79,21,0,0
202122,Academic year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,Final,0,0,State-funded schools,Boys,56,1238,704,87,1242,914,335,255,65,7,1,z,1163,121737,1230,862,310,295,66,5,1,z,1153,120397,1241,930,294,247,53,10,1,z,1177,123094,1239,790,160,348,28,26,19,7,4,4,z,z,z,9,z,1,z,1239,996,237,3,0,57,7,74,27,21,5,1,0,z,105,70,25,24,5,0,0,z,104,75,24,20,4,1,0,z,105,64,13,28,2,2,2,1,0,0,z,z,z,1,z,0,z,80,19,0,0
202122,Academic year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,Final,0,0,State-funded schools,Girls,62,1261,885,101,1261,1047,432,181,25,6,2,z,1226,130465,1261,1012,415,216,26,5,2,z,1227,130454,1261,979,233,246,27,7,2,z,1224,127036,1261,1023,204,197,17,9,6,3,3,1,z,z,z,2,z,0,z,1261,1079,181,1,0,70,8,83,34,14,2,0,0,z,106,80,33,17,2,0,0,z,106,78,18,20,2,1,0,z,104,81,16,16,1,1,0,0,0,0,z,z,z,0,z,0,z,86,14,0,0
202122,Academic year,Local authority,E92000001,England,E12000007,London,209,E09000023,Lewisham,Final,0,0,State-funded schools,Girls,70,1633,1048,94,1636,1343,565,249,33,5,6,z,1588,168891,1636,1266,529,330,29,6,5,z,1594,168948,1636,1174,328,420,32,4,6,z,1583,163744,1633,1236,162,321,43,14,2,3,3,2,z,z,z,5,z,4,z,1634,1363,266,5,0,64,6,82,35,15,2,0,0,z,106,77,32,20,2,0,0,z,106,72,20,26,2,0,0,z,103,76,10,20,3,1,0,0,0,0,z,z,z,0,z,0,z,83,16,0,0
202122,Academic year,Local authority,E92000001,England,E12000007,London,301,E09000002,Barking and Dagenham,Final,0,0,State-funded schools,Boys,46,1779,984,93,1782,1263,383,423,78,4,14,z,1676,173644,1762,1276,538,394,72,6,14,z,1667,175637,1781,1300,496,391,69,10,11,z,1688,176662,1780,1105,136,509,61,40,12,5,15,5,z,z,z,25,z,2,z,1780,1340,437,2,0,55,5,71,21,24,4,0,1,z,104,72,31,22,4,0,1,z,105,73,28,22,4,1,1,z,105,62,8,29,3,2,1,0,1,0,z,z,z,1,z,0,z,75,25,0,0
202122,Academic year,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,Final,0,1,State-funded schools,Boys,40,675,289,24,675,421,112,209,33,4,8,z,628,63979,675,371,113,264,28,5,7,z,635,64601,675,429,113,207,29,5,5,z,636,65113,675,338,38,258,37,18,5,2,10,4,z,z,z,2,z,1,z,675,492,181,2,0,43,4,62,17,31,5,1,1,z,102,55,17,39,4,1,1,z,102,64,17,31,4,1,1,z,102,50,6,38,5,3,1,0,1,1,z,z,z,0,z,0,z,73,27,0,0
202122,Academic year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Final,1,1,State-funded schools,Girls,76,1514,968,75,1516,1250,491,236,24,4,2,z,1484,157044,1516,1202,457,285,24,3,2,z,1487,157258,1515,1076,278,403,27,6,3,z,1474,151980,1515,1170,132,294,11,16,2,4,3,7,z,z,z,1,z,6,z,1515,1218,290,6,0,64,5,82,32,16,2,0,0,z,106,79,30,19,2,0,0,z,106,71,18,27,2,0,0,z,103,77,9,19,1,1,0,0,0,0,z,z,z,0,z,0,z,80,19,0,0
202122,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,E06000014,York,Final,0,0,State-funded schools,Boys,49,1042,647,80,1044,795,293,217,20,4,8,z,1008,105689,1045,752,295,262,16,6,9,z,1014,106069,1044,824,311,188,18,5,9,z,1012,106607,1044,728,132,250,37,15,3,1,2,2,z,z,z,1,z,2,z,1044,868,170,3,0,62,8,76,28,21,2,0,1,z,105,72,28,25,2,1,1,z,105,79,30,18,2,0,1,z,105,70,13,24,4,1,0,0,0,0,z,z,z,0,z,0,z,83,16,0,0
202122,Academic year,Local authority,E92000001,England,E12000007,London,304,E09000005,Brent,Final,0,0,State-funded schools,Boys,59,1926,1091,128,1927,1367,447,449,100,5,6,z,1809,188127,1927,1412,631,408,96,6,5,z,1819,192567,1928,1482,566,339,97,5,5,z,1812,191131,1927,1234,193,502,53,46,25,11,12,21,z,z,z,9,z,4,z,1927,1501,413,3,0,57,7,71,23,23,5,0,0,z,104,73,33,21,5,0,0,z,106,77,29,18,5,0,0,z,105,64,10,26,3,2,1,1,1,1,z,z,z,0,z,0,z,78,21,0,0
